gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Predicted Churn
0,0,0,0,0.0985915492957746,1,1,0,0,0,0,0,1,0,0.6592039800995024,0.0742960996999769,0,1,0,1,0,0,1,0,0,0,1
0,0,1,1,0.4507042253521127,1,0,1,0,1,0,1,1,0,0.5621890547263682,0.2809254558042926,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.1690140845070422,1,0,0,1,1,0,0,0,1,0.6069651741293532,0.1261077775213478,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.0,0,0,0,0,0,0,0,0,1,0.0651741293532338,0.0006923609508423,1,0,0,1,0,0,0,0,1,0,1
0,0,0,0,0.2676056338028169,1,0,0,1,0,0,0,0,1,0.3338308457711442,0.1159762289406877,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.028169014084507,0,0,0,0,0,1,0,0,0,0.1208955223880596,0.0073101777059773,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1690140845070422,1,0,0,0,0,0,0,0,0,0.0139303482587064,0.026078929148396,0,0,1,0,1,0,0,0,1,0,0
1,0,1,0,0.5492957746478874,1,1,0,1,0,0,0,0,0,0.381592039800995,0.2723632587122086,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0.5915492957746479,1,1,1,0,0,1,0,1,1,0.5338308457711444,0.3640145395799676,1,0,0,0,1,0,0,1,0,0,0
0,0,1,0,0.0704225352112676,1,0,0,1,1,0,0,1,1,0.7238805970149254,0.0591045465035772,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.9577464788732396,1,0,0,0,0,0,0,0,0,0.0149253731343283,0.1565428109854604,0,0,1,0,0,1,1,0,0,0,0
1,0,1,1,1.0,1,1,1,1,1,0,1,1,0,0.9099502487562188,0.9358989153011772,0,1,0,0,0,1,0,1,0,0,0
0,0,1,1,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.0104477611940298,0.1354604200323101,0,0,1,0,0,1,0,1,0,0,0
1,0,1,0,0.2676056338028169,1,0,1,1,0,1,1,0,1,0.7791044776119402,0.2172686360489268,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.323943661971831,1,1,0,0,0,0,0,0,1,0.0582089552238805,0.0656127394414955,0,0,1,0,0,1,1,0,0,0,0
0,0,0,0,0.8169014084507042,1,1,0,1,1,1,1,1,1,0.92636815920398,0.7501673205631203,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,1.0,1,1,0,1,1,1,1,1,1,0.9353233830845772,0.925784675744288,0,1,0,0,0,1,1,0,0,0,0
0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0.0248756218905472,0.0002250173090237,0,0,1,1,0,0,0,0,0,1,0
1,0,1,0,0.3661971830985915,1,0,1,0,0,1,1,1,1,0.8323383084577115,0.3072178629125317,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.1830985915492957,1,0,0,1,0,1,0,0,1,0.6149253731343283,0.1261827832910224,0,1,0,1,0,0,0,1,0,0,1
0,0,1,1,0.9859154929577464,1,1,1,0,1,0,1,1,0,0.8686567164179103,0.8523771059312255,0,1,0,0,0,1,0,0,1,0,0
0,0,0,1,0.1690140845070422,1,0,0,0,0,0,1,0,1,0.5975124378109452,0.117141703207939,0,1,0,1,0,0,0,1,0,0,1
0,0,0,0,0.6056338028169015,1,0,0,0,0,0,0,0,0,0.5034825870646765,0.3392741749365335,0,1,0,1,0,0,0,1,0,0,1
1,0,0,0,0.4507042253521127,1,0,0,1,0,1,0,0,1,0.6139303482587065,0.3076448188322178,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,1.0,0,0,1,1,1,1,0,1,1,0.3701492537313433,0.480083083314101,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0.6134328358208956,0.0070505423494114,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.2535211267605634,1,0,1,0,1,1,1,1,1,0.8791044776119402,0.2210535425801985,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.8873239436619719,1,0,0,1,1,1,1,1,1,0.8378109452736319,0.765670436187399,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,1,0.2761194029850746,0.0075813524117239,1,0,0,1,0,0,0,1,0,0,1
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0696517412935323,0.0007442880221555,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1,0.8450704225352113,1,0,0,0,0,0,0,0,0,0.0149253731343283,0.1275559658435264,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,0.3943661971830986,1,0,0,0,0,0,0,0,0,0.017412935323383,0.0601488576044311,0,0,1,0,1,0,0,0,1,0,0
0,1,1,0,0.3098591549295775,1,1,0,0,0,0,0,1,0,0.682089552238806,0.2258308331410108,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.7887323943661972,0,0,1,1,1,0,1,1,1,0.4029850746268656,0.3944899607662127,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1.0,0,0,1,1,1,1,0,0,0,0.2686567164179104,0.3601430879298408,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,0.9154929577464788,0,0,1,1,1,1,1,0,1,0.381592039800995,0.4350796215093468,1,0,0,0,0,1,1,0,0,0,0
0,0,1,1,0.9014084507042254,1,1,0,1,1,1,1,1,1,0.6562189054726368,0.6122432494807293,1,0,0,0,0,1,1,0,0,0,0
1,0,0,0,0.0985915492957746,1,0,0,0,0,0,1,0,1,0.6144278606965173,0.0699053773367182,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,0.0422535211267605,1,0,0,0,0,0,0,0,1,0.5164179104477612,0.0287964458804523,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.9859154929577464,1,1,0,0,0,0,0,0,0,0.0646766169154228,0.2097969074544196,0,0,1,0,0,1,1,0,0,0,0
0,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.0194029850746268,0.0001615508885298,0,0,1,0,1,0,0,0,1,0,0
0,0,1,0,0.0422535211267605,1,0,0,0,0,1,0,0,0,0.3164179104477611,0.0185264251096238,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.1549295774647887,1,0,0,0,0,0,0,0,1,0.0109452736318408,0.0231421647819063,0,0,1,0,1,0,1,0,0,0,0
0,0,0,0,0.323943661971831,0,0,1,0,0,0,1,1,1,0.3218905472636816,0.1465439649203785,1,0,0,0,1,0,0,0,0,1,0
1,0,1,1,0.4225352112676057,1,0,1,0,1,1,1,1,1,0.6258706467661692,0.2915935841218555,1,0,0,0,1,0,0,0,0,1,0
1,0,1,0,0.0,1,0,0,0,0,0,1,0,0,0.3676616915422885,0.004200323101777,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.4084507042253521,1,1,0,0,0,1,0,1,1,0.7129353233830846,0.3120643895684283,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0.647887323943662,1,1,1,1,0,1,1,1,1,0.6671641791044776,0.4717805215785829,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.7464788732394366,1,1,1,1,0,1,1,1,1,0.8930348258706468,0.6625721209323794,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.6901408450704226,1,0,1,1,0,1,0,1,1,0.7487562189054726,0.5456612047080545,0,1,0,1,0,0,0,1,0,0,0
0,0,0,0,0.0,1,0,1,0,0,0,0,1,1,0.6601990049751243,0.0075928917609046,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,1.0,1,0,0,0,0,0,0,0,0,0.0199004975124378,0.1786406646665128,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0.3943661971830986,1,1,0,0,0,0,0,0,0,0.0686567164179104,0.0788368336025848,0,0,1,1,0,0,0,0,1,0,0
0,0,0,0,0.0140845070422535,1,1,0,1,0,0,0,0,1,0.3597014925373134,0.010996999769213,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.1267605633802817,0,0,0,0,0,1,0,0,1,0.1129353233830846,0.0323390260789291,1,0,0,0,0,1,0,0,0,1,0
0,0,1,0,0.2394366197183098,1,1,0,0,0,0,0,0,1,0.546268656716418,0.1485287329794599,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.1408450704225352,1,0,0,1,0,0,1,1,1,0.763681592039801,0.1271059312254789,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.2112676056338028,1,0,0,0,0,0,0,0,0,0.0149253731343283,0.0306427417493653,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.6800995024875621,0.730636972074775,1,0,0,0,0,1,1,0,0,0,0
0,0,0,0,1.0,1,1,0,1,1,1,1,1,0,0.9049751243781096,0.9069351488576044,0,1,0,0,0,1,1,0,0,0,0
1,0,1,1,0.5633802816901409,1,0,1,0,0,1,1,1,1,0.5616915422885572,0.3656646665128086,1,0,0,0,1,0,0,1,0,0,0
1,1,1,0,0.9014084507042254,1,0,1,1,1,0,0,1,0,0.7577114427860697,0.7047484421878606,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.1690140845070422,1,0,0,1,1,0,0,0,1,0.363681592039801,0.0822178629125317,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.0422535211267605,1,0,1,0,0,0,0,0,0,0.5681592039800994,0.029379183014078,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.5633802816901409,1,1,0,0,1,0,0,1,0,0.4651741293532337,0.289983844911147,1,0,0,0,1,0,0,0,0,1,0
0,1,0,0,0.1971830985915492,1,0,0,1,0,0,0,0,1,0.5587064676616916,0.121797830602354,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,1,0,0,0,0,0,1,0.3014925373134328,0.00343295638126,1,0,0,1,0,0,0,0,0,1,1
0,0,0,0,0.5774647887323944,1,1,1,1,1,0,0,1,1,0.8034825870646766,0.4938437572120932,0,1,0,0,1,0,0,0,1,0,0
1,0,1,0,0.7042253521126761,1,0,1,1,1,0,1,0,1,0.7487562189054726,0.5308966074313409,0,1,0,0,1,0,0,0,1,0,0
1,0,1,1,0.0140845070422535,1,0,0,0,0,0,0,0,0,0.518905472636816,0.0148107546734364,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.0,0,0,0,1,0,0,1,0,0,0.218407960199005,0.0024694207246711,1,0,0,1,0,0,0,0,1,0,1
0,0,0,1,0.4366197183098592,1,1,0,1,1,1,1,1,0,0.6512437810945274,0.3016962843295638,1,0,0,0,1,0,0,1,0,0,0
0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.0159203980099502,0.0201073159473805,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.9295774647887324,0,0,0,1,1,1,1,1,1,0.4109452736318407,0.4713939533810292,1,0,0,0,0,1,0,0,1,0,0
1,0,1,1,0.8450704225352113,1,1,1,1,1,1,1,1,0,0.9636815920398007,0.8065255019616894,0,1,0,0,0,1,0,1,0,0,0
0,0,0,0,0.6901408450704226,1,1,1,1,1,1,1,1,0,0.9562189054726368,0.6660858527579046,0,1,0,0,1,0,0,1,0,0,0
1,0,1,0,0.0140845070422535,1,0,0,0,0,0,0,0,1,0.2621890547263681,0.007125548119086,1,0,0,1,0,0,0,1,0,0,1
1,1,1,0,0.3943661971830986,0,0,1,0,1,0,0,1,1,0.2661691542288557,0.1396088160627741,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.028169014084507,0,0,0,0,1,0,0,1,1,0.2278606965174129,0.0130856219709208,1,0,0,1,0,0,0,0,1,0,1
0,1,0,0,0.1690140845070422,1,1,0,1,1,0,1,1,1,0.882089552238806,0.155261943226402,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.7887323943661972,1,1,0,1,0,0,0,1,1,0.7124378109452736,0.5661839372259405,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.4225352112676057,0,0,1,1,0,1,0,1,1,0.3144278606965174,0.1732402492499423,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.619718309859155,1,1,1,1,1,1,1,1,0,0.9457711442786068,0.5785195015001154,0,1,0,0,1,0,0,0,0,1,0
1,0,1,1,0.8450704225352113,1,1,1,1,1,1,1,1,0,0.6950248756218904,0.6355815831987076,1,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.6901408450704226,1,1,0,0,0,0,0,0,0,0.0661691542288556,0.1357546734364182,0,0,1,0,0,1,1,0,0,0,0
1,1,0,0,0.2535211267605634,1,0,1,1,0,1,1,1,1,0.86318407960199,0.2294541887837526,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0.8169014084507042,1,0,0,0,0,0,0,0,0,0.0109452736318408,0.1247172859450727,0,0,1,0,0,1,0,0,0,1,0
1,0,1,0,0.9859154929577464,1,1,0,0,0,0,0,0,1,0.0597014925373134,0.1978017539810755,0,0,1,0,0,1,0,1,0,0,0
1,1,0,0,0.2112676056338028,1,0,0,0,0,1,1,1,1,0.7582089552238807,0.1722132471728594,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.7887323943661972,1,0,1,1,0,1,0,0,1,0.4129353233830846,0.3959554581121625,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0651741293532338,0.0006923609508423,1,0,0,1,0,0,1,0,0,0,1
0,1,1,0,0.2676056338028169,1,1,0,1,0,1,1,1,0,0.8835820895522387,0.2484710362335564,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.5208955223880596,0.0059773828756058,0,1,0,1,0,0,0,0,0,1,1
0,0,1,0,0.056338028169014,1,1,0,1,0,1,0,0,1,0.6681592039800995,0.0441149319178398,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.7183098591549296,1,1,0,1,1,0,1,1,1,0.863681592039801,0.6469016847449804,0,1,0,1,0,0,0,0,1,0,1
0,1,1,0,0.2816901408450704,1,0,1,1,0,0,0,1,1,0.4646766169154229,0.152434802677129,1,0,0,1,0,0,1,0,0,0,1
0,0,0,0,0.1830985915492957,0,0,0,0,1,1,1,1,1,0.3656716417910447,0.0869086083544888,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.056338028169014,1,0,0,1,0,0,0,0,0,0.3213930348258705,0.0260731594738056,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0.0704225352112676,1,0,1,1,0,0,0,0,0,0.3671641791044776,0.0350911608585275,1,0,0,1,0,0,0,0,0,1,1
1,0,0,0,0.1267605633802817,1,0,0,1,0,0,0,0,0,0.3278606965174129,0.0553254096468959,1,0,0,1,0,0,0,0,1,0,1
1,0,0,1,0.0,1,1,0,0,0,0,0,0,0,0.0711442786069651,0.0007615970459266,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.943661971830986,1,1,1,0,0,0,0,0,0,0.3601990049751243,0.4233729517655204,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0.2394366197183098,1,0,0,0,1,0,1,1,0,0.7651741293532338,0.2032252480960074,0,1,0,1,0,0,0,0,0,1,1
1,0,0,0,0.295774647887324,1,1,0,0,0,0,0,0,1,0.5746268656716418,0.2036464343411031,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.2676056338028169,1,0,0,0,0,0,0,0,1,0.2597014925373134,0.1048176782829448,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0.5149253731343283,0.0059081467805215,0,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0.0985915492957746,1,0,0,1,0,0,0,0,1,0.5597014925373134,0.0678225248096007,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.2646766169154229,0.048072928686822,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0,0.323943661971831,1,1,0,0,0,0,0,0,1,0.5756218905472636,0.1954650357719825,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.4788732394366197,1,0,1,1,1,0,0,0,0,0.427363184079602,0.2310639279944611,1,0,0,0,1,0,0,0,0,1,0
0,0,1,1,0.3098591549295775,1,0,0,1,1,1,0,0,0,0.682089552238806,0.2217862912531733,0,1,0,0,1,0,0,0,0,1,0
1,1,0,0,0.0704225352112676,1,0,0,0,0,0,1,1,1,0.707462686567164,0.063351027002077,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1549295774647887,1,0,0,0,0,0,0,0,0,0.0144278606965173,0.0232575582737133,0,0,1,1,0,0,0,0,0,1,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0199004975124378,0.0001673205631202,0,0,1,1,0,0,0,0,0,1,0
1,0,1,1,0.9859154929577464,1,0,0,0,1,0,0,0,0,0.5751243781094527,0.6251615508885299,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.4788732394366197,1,1,0,0,1,0,1,1,1,0.8213930348258706,0.3944957304408031,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.5492957746478874,1,1,0,0,1,0,1,1,1,0.5601990049751243,0.3458285252711747,1,0,0,1,0,0,0,0,1,0,1
1,0,0,1,0.0,1,0,1,0,0,0,0,0,1,0.5507462686567164,0.006323563351027,0,1,0,1,0,0,0,0,0,1,1
0,0,0,0,0.3098591549295775,1,0,0,0,0,0,1,1,1,0.464179104477612,0.1720516962843295,1,0,0,0,1,0,1,0,0,0,0
1,1,0,0,0.0422535211267605,1,1,0,0,0,0,1,1,1,0.7681592039800995,0.0435379644588045,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.0422535211267605,1,0,0,0,1,1,0,1,1,0.7179104477611941,0.0389856912070159,0,1,0,1,0,0,0,0,1,0,1
1,0,1,1,0.943661971830986,0,0,0,1,1,1,1,1,0,0.4184079601990049,0.4719824601892453,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0.5211267605633804,1,1,0,1,0,0,0,0,1,0.6328358208955223,0.3603623355642741,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.7183098591549296,1,1,0,0,0,0,0,0,0,0.0651741293532338,0.1396607431340872,0,0,1,0,0,1,0,0,0,1,0
0,1,1,0,0.4366197183098592,1,1,0,0,0,0,0,0,1,0.5636815920398011,0.2636222017078236,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.3943661971830986,1,0,0,0,1,1,1,1,0,0.5701492537313433,0.2348949919224556,1,0,0,0,0,1,0,0,0,1,0
0,1,1,1,0.5211267605633804,1,1,0,1,0,0,1,1,0,0.8248756218905472,0.4296157396722824,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1,0.6619718309859155,1,1,1,0,1,0,1,1,1,0.6019900497512437,0.4227613662589429,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.0099502487562188,5.192707131317781e-05,0,0,1,1,0,0,1,0,0,0,0
1,0,0,0,0.295774647887324,1,0,1,0,0,1,0,1,1,0.7044776119402985,0.2154915762750981,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.5915492957746479,1,1,1,1,1,1,1,1,0,0.96318407960199,0.5626932840987768,0,1,0,0,0,1,0,1,0,0,0
1,1,1,0,0.056338028169014,1,0,0,0,0,0,0,0,1,0.508457711442786,0.0372490191553196,0,1,0,1,0,0,0,0,1,0,1
0,0,0,0,0.056338028169014,1,0,0,0,0,0,1,0,1,0.6203980099502486,0.0457823678744518,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.7042253521126761,1,1,1,1,0,1,1,1,0,0.9134328358208956,0.654004154165705,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,0.9859154929577464,1,0,0,0,0,0,0,0,1,0.0164179104477611,0.154200323101777,0,0,1,0,0,1,0,1,0,0,0
1,0,1,1,0.5211267605633804,1,0,1,1,0,1,1,1,0,0.617412935323383,0.3507789060696977,1,0,0,0,1,0,0,1,0,0,0
0,1,1,0,0.323943661971831,1,0,0,0,1,0,1,1,1,0.7452736318407961,0.2552792522501731,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0.4788732394366197,1,1,0,0,0,1,1,0,1,0.7288557213930348,0.3712843295638126,0,1,0,1,0,0,0,1,0,0,1
1,1,0,0,0.7464788732394366,1,1,1,1,0,1,1,1,0,0.6388059701492538,0.499803831063928,1,0,0,0,1,0,1,0,0,0,0
1,0,1,1,1.0,0,0,0,1,1,1,1,1,1,0.4154228855721392,0.4898684514193399,1,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2641791044776119,0.0030002307869836,1,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0.1126760563380281,1,0,1,0,0,0,0,0,0,0.3019900497512437,0.0465612739441495,1,0,0,0,1,0,0,0,0,1,0
0,0,0,0,0.9577464788732396,0,0,1,1,0,1,1,1,1,0.4159203980099502,0.4797945995845834,1,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0.7183098591549296,1,1,0,1,0,1,1,1,1,0.8402985074626866,0.5907339026078929,0,1,0,1,0,0,0,1,0,0,1
1,1,1,0,0.1408450704225352,1,0,0,0,0,1,1,0,1,0.6432835820895523,0.0993826448188322,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.0140845070422535,1,0,0,0,0,0,0,0,1,0.5184079601990049,0.0138760673897992,0,1,0,1,0,0,0,0,1,0,1
1,1,1,1,0.3802816901408451,0,0,0,0,0,0,1,0,1,0.1756218905472636,0.1101834756519732,1,0,0,1,0,0,0,0,1,0,1
1,1,0,0,0.2253521126760563,1,1,0,0,1,0,0,0,1,0.6407960199004975,0.1674648049849988,0,1,0,1,0,0,0,1,0,0,1
1,0,1,1,0.4788732394366197,1,0,0,0,0,0,0,0,1,0.0159203980099502,0.0831467805215785,0,0,1,0,0,1,0,0,0,1,0
1,0,0,0,0.0985915492957746,1,0,0,0,0,0,0,0,1,0.0094527363184079,0.0165185783521809,0,0,1,0,1,0,0,0,0,1,0
0,0,0,0,0.6338028169014085,1,1,0,1,1,0,1,0,1,0.7626865671641792,0.5082102469420724,0,1,0,0,1,0,0,1,0,0,0
1,0,0,0,0.0845070422535211,1,1,0,0,0,0,0,0,1,0.553233830845771,0.0568255250403877,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0140845070422535,1,1,0,0,1,0,0,0,0,0.6203980099502486,0.0158089083775675,0,1,0,1,0,0,0,0,0,1,1
0,0,1,1,0.943661971830986,1,1,0,1,1,1,0,1,1,0.572636815920398,0.6087179783060235,1,0,0,0,1,0,1,0,0,0,0
1,0,0,0,0.5915492957746479,1,1,0,1,1,0,1,1,1,0.8592039800995025,0.5470863143318717,0,1,0,0,0,1,0,0,1,0,0
1,0,0,0,0.943661971830986,1,1,1,1,1,1,1,1,1,0.6955223880597016,0.7073217170551581,1,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0.4929577464788732,1,0,0,1,0,0,1,1,1,0.7616915422885572,0.4092834064158781,0,1,0,1,0,0,0,1,0,0,1
0,0,1,0,0.8732394366197184,1,1,0,1,1,0,1,1,1,0.8472636815920399,0.7597738287560581,0,1,0,1,0,0,0,0,1,0,1
1,1,0,0,0.4366197183098592,1,0,0,1,0,1,0,0,0,0.3621890547263681,0.2090122317101315,1,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0.9859154929577464,1,1,1,1,1,1,1,1,0,0.6716417910447761,0.7160166166628202,1,0,0,0,0,1,0,1,0,0,0
1,0,1,1,0.9154929577464788,1,1,1,1,1,0,0,0,1,0.4895522388059702,0.5180994691899377,1,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.8732394366197184,1,0,0,0,0,0,0,0,0,0.0223880597014925,0.1510904684975767,0,0,1,0,1,0,0,0,0,1,0
1,0,0,1,0.5633802816901409,1,0,0,0,0,0,0,0,1,0.0199004975124378,0.0976459727671359,0,0,1,0,1,0,0,1,0,0,0
1,1,0,0,0.0,1,1,0,0,0,0,0,0,1,0.535820895522388,0.0061504731133164,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,0.0140845070422535,1,0,0,0,0,0,1,1,1,0.7179104477611941,0.017239787675975,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0.971830985915493,1,0,0,0,0,0,0,0,0,0.0119402985074626,0.1482460189245326,0,0,1,0,0,1,1,0,0,0,0
1,0,0,0,0.3098591549295775,0,0,0,0,0,0,1,1,1,0.2656716417910448,0.112860604661897,1,0,0,1,0,0,0,0,1,0,1
1,1,1,0,0.8873239436619719,1,0,1,1,1,0,0,1,0,0.7835820895522387,0.7399146088160627,0,1,0,0,1,0,1,0,0,0,0
0,0,1,1,0.5070422535211268,1,1,1,0,1,1,0,0,1,0.4432835820895522,0.2607835218093699,1,0,0,0,0,1,0,1,0,0,0
0,0,0,1,0.2253521126760563,1,0,0,0,0,0,0,0,0,0.2621890547263681,0.0764597276713593,1,0,0,0,1,0,0,0,0,1,0
1,1,0,0,0.0845070422535211,1,0,0,0,0,0,1,1,1,0.7054726368159204,0.0641068543734133,0,1,0,1,0,0,0,0,1,0,1
0,0,1,1,0.0422535211267605,1,1,0,1,1,0,0,0,1,0.6621890547263681,0.0407454419570736,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.2816901408450704,0,0,1,0,0,0,1,0,1,0.235323383084577,0.0947726748211401,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,1,1,0.6169154228855721,0.0954534964228017,0,1,0,1,0,0,1,0,0,0,1
1,1,0,0,0.2112676056338028,1,1,1,0,0,0,0,0,1,0.3567164179104477,0.1004154165705054,1,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0.8873239436619719,1,1,0,1,0,1,1,1,1,0.8656716417910447,0.7852065543503346,0,1,0,0,0,1,0,0,1,0,0
0,1,1,0,0.3661971830985915,0,0,1,0,0,0,0,0,0,0.1243781094527363,0.0907339026078929,1,0,0,1,0,0,0,1,0,0,0
0,0,1,1,0.5774647887323944,1,1,1,0,0,0,1,1,0,0.7845771144278606,0.4613374105700438,0,1,0,0,1,0,0,0,1,0,0
0,0,0,1,0.056338028169014,1,0,0,0,0,0,0,0,0,0.0194029850746268,0.0074948072928686,0,0,1,1,0,0,0,0,0,1,0
1,0,0,0,0.5633802816901409,1,0,0,1,0,1,1,1,1,0.8014925373134327,0.4546907454419571,0,1,0,0,0,1,1,0,0,0,0
0,0,1,0,0.8028169014084507,1,0,0,0,1,0,0,0,0,0.3189054726368159,0.3299965381952458,1,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0.647887323943662,1,0,0,0,0,0,0,0,1,0.0228855721393034,0.1069582275559658,0,0,1,0,0,1,0,0,0,1,0
0,0,0,0,0.2394366197183098,1,0,0,0,0,1,0,0,1,0.5736318407960199,0.1562716362797138,0,1,0,1,0,0,1,0,0,0,1
0,0,0,0,0.056338028169014,1,0,0,0,1,0,1,1,0,0.7786069651741293,0.0546676667435956,0,1,0,1,0,0,1,0,0,0,1
0,0,1,0,0.3098591549295775,1,0,1,0,0,0,0,1,1,0.4149253731343284,0.1600738518347565,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.0089552238805969,4.038772213247124e-05,0,0,1,1,0,0,0,0,0,1,0
